numords,totdol,last,buyer,dollars,rfm1,rfm2
7,419,142,no,0,222,212
2,53,511,no,0,345,345
1,149,1095,no,0,552,553
2,117,190,yes,145,244,244
4,347,37,no,0,133,122
5,248,204,no,0,224,222
1,109,718,no,0,452,454
1,129,674,no,0,452,454
1,116,499,no,0,352,354
2,198,590,no,0,432,443
1,159,466,no,0,351,353
1,79,451,no,0,353,354
1,39,441,no,0,354,355
1,129,318,no,0,252,254
1,94,291,no,0,252,254
1,99,274,no,0,252,254
1,59,197,no,0,254,255
1,164,67,no,0,151,153
6,423,750,no,0,513,512
3,167,697,no,0,424,433
3,177,352,no,0,334,333
2,1698,777,no,0,531,541
2,52,430,no,0,345,345
2,222,499,no,0,342,343
1,269,388,no,0,351,352
3,219,162,no,0,233,233
5,81,711,no,0,415,424
11,531,597,no,0,413,411
3,157,357,no,0,334,333
1,109,324,no,0,252,254
10,755,105,no,0,122,111
8,186,612,no,0,415,413
2,332,665,no,0,431,442
7,452,788,no,0,513,511
3,107,374,no,0,335,334
6,884,366,no,0,312,311
4,233,625,yes,110,423,423
3,357,981,no,0,522,532
1,105,585,no,0,452,454
2,408,521,no,0,431,442
1,189,385,no,0,351,353
1,99,429,no,0,352,354
1,71,154,no,0,253,255
1,17,106,no,0,155,155
1,55,57,no,0,154,155
1,19,653,no,0,455,455
1,89,647,no,0,453,454
1,59,1060,no,0,554,555
9,807,365,no,0,312,311
2,229,716,no,0,432,443
2,169,196,no,0,243,243
2,128,961,no,0,534,544
1,123,962,no,0,552,554
2,82,567,no,0,435,444
2,206,1088,no,0,532,543
1,58,135,yes,50,154,155
2,127,49,no,0,144,144
1,49,667,no,0,454,455
2,290,210,no,0,241,242
11,1151,7,no,0,113,111
3,107,44,no,0,144,134
6,873,385,no,0,312,311
2,180,718,no,0,433,443
1,39,602,no,0,455,455
1,99,319,no,0,252,254
2,138,1060,no,0,534,544
4,710,627,no,0,421,421
1,79,532,no,0,453,454
2,497,847,no,0,531,541
2,96,546,no,0,434,444
4,169,86,no,0,135,123
7,448,221,no,0,222,212
6,977,974,no,0,511,511
5,405,329,no,0,223,222
3,206,690,no,0,424,433
4,174,767,no,0,524,523
2,326,200,no,0,241,242
1,52,669,no,0,454,455
4,264,18,no,0,134,122
1,34,311,no,0,255,255
1,169,307,no,0,251,253
1,129,60,no,0,152,154
6,290,1061,no,0,514,512
3,217,815,no,0,523,533
5,485,24,no,0,132,121
3,155,335,no,0,234,233
2,186,143,no,0,242,243
1,39,695,no,0,455,455
1,154,322,no,0,251,253
2,80,718,no,0,435,444
2,161,9,no,0,143,143
7,1170,343,no,0,221,211
3,253,868,no,0,523,532
2,78,752,no,0,535,544
2,171,931,no,0,533,543
5,315,245,yes,80,224,222
1,109,753,no,0,553,554
2,191,95,no,0,143,143
3,262,1,no,0,142,132
1,79,462,no,0,353,354
2,98,178,no,0,244,244
1,19,368,no,0,355,355
4,247,123,no,0,134,122
1,14,185,no,0,255,255
9,856,977,no,0,511,511
1,79,77,no,0,153,154
1,709,58,no,0,151,151
4,239,571,no,0,423,423
2,318,823,no,0,531,542
6,551,107,no,0,123,111
9,1213,147,no,0,212,211
2,213,246,no,0,242,243
4,75,302,no,0,225,224
9,777,633,no,0,412,411
3,357,589,no,0,422,432
1,209,891,no,0,551,553
3,121,841,no,0,525,534
1,34,574,no,0,455,455
1,109,463,no,0,352,354
1,29,424,no,0,355,355
1,19,813,no,0,555,555
2,502,872,no,0,531,541
3,183,387,no,0,334,333
1,62,875,no,0,554,555
5,410,67,no,0,132,122
1,39,78,no,0,155,155
4,296,28,no,0,133,122
1,121,1114,no,0,552,554
7,810,651,no,0,412,411
19,1158,105,no,0,113,111
4,438,123,no,0,132,122
3,142,752,no,0,525,533
2,203,102,no,0,143,143
2,270,905,no,0,532,542
1,161,835,no,0,552,553
1,59,752,no,0,554,555
1,79,697,no,0,453,454
1,349,668,no,0,451,452
2,133,84,no,0,144,144
2,284,21,no,0,142,142
1,79,85,no,0,153,154
1,8,22,no,0,155,155
15,963,217,no,0,213,211
2,127,144,no,0,244,244
1,35,851,no,0,555,555
5,444,101,no,0,132,122
3,212,903,no,0,523,533
7,570,79,no,0,123,111
2,324,573,no,0,431,442
1,49,732,no,0,454,455
5,890,527,no,0,412,421
1,169,123,no,0,151,153
2,282,459,no,0,341,342
20,978,37,no,0,114,111
2,119,743,no,0,434,444
1,44,886,no,0,554,555
5,425,172,no,0,222,222
1,114,540,no,0,452,454
1,59,456,no,0,354,355
1,169,105,no,0,151,153
2,63,367,no,0,345,345
18,1198,2,yes,110,113,111
4,422,477,no,0,322,322
5,270,387,no,0,324,322
2,381,1085,no,0,531,542
2,99,381,no,0,344,344
1,105,807,no,0,553,554
1,158,718,no,0,451,453
1,109,378,no,0,352,354
1,99,154,no,0,252,254
1,134,108,no,0,152,154
31,3873,161,no,0,211,211
3,87,311,no,0,235,234
6,282,757,no,0,514,512
2,328,217,no,0,241,242
2,235,724,no,0,432,443
1,49,555,no,0,454,455
1,79,375,no,0,353,354
2,248,1,no,0,142,142
57,4023,170,no,0,211,211
2,214,795,no,0,532,543
1,249,520,no,0,451,452
1,139,349,no,0,352,354
43,1784,282,no,0,211,211
3,161,506,no,0,334,333
2,343,766,no,0,531,542
3,364,869,no,0,522,532
2,138,935,no,0,534,544
6,711,71,no,0,122,111
2,94,130,no,0,145,144
4,220,283,yes,110,225,223
1,37,939,no,0,555,555
3,127,557,no,0,425,434
1,98,840,no,0,553,554
3,757,284,no,0,231,231
3,273,107,no,0,142,132
1,97,569,no,0,453,454
1,159,543,no,0,451,453
4,491,18,no,0,132,121
3,177,112,no,0,143,133
3,264,465,no,0,333,332
1,159,329,no,0,251,253
1,29,168,no,0,255,255
23,1380,637,no,0,411,411
6,533,778,no,0,513,511
7,871,728,no,0,412,411
3,107,1026,no,0,525,534
2,228,814,no,0,532,543
4,521,416,no,0,321,321
1,130,766,no,0,552,554
2,141,113,no,0,144,144
1,206,508,no,0,351,353
2,38,449,no,0,345,345
1,99,303,no,0,252,254
3,222,32,no,0,142,133
1,354,9,no,0,151,152
2,158,289,yes,124,243,243
1,49,606,no,0,454,455
2,218,414,no,0,342,343
7,805,758,no,0,512,511
2,328,137,no,0,141,142
1,19,728,no,0,455,455
2,188,205,no,0,242,243
15,882,583,no,0,412,411
3,213,756,no,0,523,533
5,545,311,no,0,222,221
8,912,239,yes,70,213,211
1,39,921,no,0,555,555
1,179,1103,no,0,551,553
1,224,743,no,0,451,453
1,129,302,no,0,252,254
1,25,191,no,0,255,255
3,392,487,no,0,331,332
1,99,414,no,0,352,354
7,632,45,no,0,122,111
7,653,109,no,0,122,111
4,196,421,no,0,324,323
1,19,757,no,0,555,555
1,39,618,no,0,455,455
1,29,407,no,0,355,355
2,154,235,no,0,243,243
1,54,253,no,0,254,255
6,278,1015,no,0,515,512
2,290,494,no,0,341,342
6,324,23,no,0,125,112
1,149,387,no,0,351,353
1,109,921,no,0,553,554
3,276,631,no,0,423,432
1,89,102,no,0,153,154
1,79,676,no,0,453,454
2,31,744,yes,60,435,445
1,102,578,no,0,452,454
26,1228,1075,no,0,511,511
5,349,756,no,0,514,522
2,114,613,yes,100,434,444
1,39,806,no,0,555,555
1,155,805,no,0,552,553
1,34,23,no,0,155,155
2,18,18,no,0,145,145
2,188,345,no,0,242,243
41,3547,29,no,0,111,111
1,69,394,no,0,353,355
96,7979,91,no,0,111,111
9,475,53,no,0,123,111
2,158,1109,no,0,533,543
1,143,858,no,0,552,553
1,109,854,no,0,553,554
1,159,268,no,0,251,253
2,344,3,no,0,141,142
1,49,352,no,0,354,355
2,238,512,no,0,342,343
3,512,854,yes,50,521,531
3,155,942,no,0,524,533
1,30,807,no,0,555,555
2,158,462,no,0,343,343
3,178,28,no,0,143,133
7,378,319,no,0,223,212
1,56,1026,no,0,554,555
7,248,43,no,0,125,112
1,99,715,no,0,453,454
1,329,653,no,0,451,452
1,59,553,no,0,454,455
1,99,280,no,0,252,254
1,32,11,no,0,155,155
15,1057,380,no,0,312,311
15,950,3,no,0,114,111
22,1124,95,no,0,113,111
4,274,235,no,0,224,222
6,750,37,no,0,122,111
2,531,886,no,0,531,541
5,222,624,no,0,415,423
3,201,53,no,0,143,133
2,123,725,no,0,434,444
1,197,830,no,0,551,553
3,547,449,no,0,331,331
2,63,155,no,0,245,245
2,138,802,no,0,534,544
4,394,681,no,0,422,422
1,149,779,no,0,552,553
1,189,731,no,0,451,453
1,79,647,no,0,453,454
2,53,445,no,0,345,345
1,175,361,no,0,351,353
2,91,113,no,0,145,144
1,49,31,no,0,154,155
2,208,374,no,0,342,343
1,39,325,no,0,254,255
4,512,18,no,0,132,121
2,128,634,no,0,434,444
1,99,576,no,0,453,454
36,2034,73,no,0,112,111
12,959,238,no,0,213,211
7,330,575,no,0,414,412
2,246,1096,no,0,532,542
2,78,389,no,0,345,344
1,59,317,no,0,254,255
1,195,130,yes,100,151,153
23,1113,189,no,0,212,211
1,39,732,no,0,455,455
4,182,1031,no,0,524,523
10,1646,256,no,0,211,211
1,59,945,no,0,554,555
1,129,542,no,0,452,454
2,17,457,no,0,345,345
2,250,128,no,0,142,142
3,94,409,no,0,335,334
11,1516,416,no,0,311,311
1,39,214,no,0,254,255
1,299,843,no,0,551,552
5,275,322,yes,30,224,222
1,154,480,no,0,351,353
1,199,18,no,0,151,153
4,256,73,no,0,134,122
6,497,114,no,0,123,111
1,159,624,no,0,451,453
2,321,546,no,0,431,442
1,19,527,no,0,455,455
1,125,108,no,0,152,154
4,339,716,no,0,422,422
2,323,200,no,0,241,242
6,543,373,no,0,313,311
1,59,571,no,0,454,455
1,114,400,no,0,352,354
1,94,73,no,0,153,154
1,39,44,no,0,155,155
1,111,1093,no,0,553,554
1,209,408,no,0,351,353
3,272,24,no,0,142,132
3,182,1008,no,0,524,533
1,26,122,no,0,155,155
27,942,14,no,0,114,111
3,187,578,no,0,424,433
1,86,907,no,0,553,554
2,313,508,no,0,341,342
2,28,721,no,0,435,445
1,69,458,no,0,353,355
4,334,322,no,0,223,222
1,44,623,no,0,454,455
1,54,410,no,0,354,355
1,59,329,no,0,254,255
5,710,184,no,0,221,221
2,742,361,no,0,341,341
5,328,750,no,0,514,522
5,648,95,no,0,131,121
1,174,942,no,0,551,553
1,49,646,no,0,454,455
2,338,430,no,0,341,342
1,49,417,no,0,354,355
1,132,403,no,0,352,354
5,479,127,no,0,132,121
2,135,149,no,0,243,244
9,405,548,no,0,414,412
3,127,1008,no,0,525,534
3,133,851,no,0,525,534
2,168,417,no,0,343,343
1,189,562,no,0,451,453
3,291,456,no,0,332,332
3,361,371,no,0,332,332
8,442,123,no,0,124,112
1,79,935,no,0,553,554
1,149,746,no,0,452,453
1,99,14,no,0,153,154
3,86,466,no,0,335,334
1,134,1015,no,0,552,554
1,19,360,no,0,355,355
1,39,81,no,0,155,155
28,787,487,no,0,312,311
11,1508,38,no,0,112,111
2,158,784,no,0,533,543
1,99,624,no,0,453,454
10,988,238,no,0,213,211
2,208,785,no,0,532,543
1,122,807,no,0,552,554
2,183,301,no,0,243,243
1,262,521,no,0,451,452
1,54,268,no,0,254,255
1,49,163,no,0,254,255
47,2857,220,no,0,211,211
4,129,731,no,0,425,424
1,89,517,no,0,453,454
1,504,207,no,0,251,251
5,578,884,no,0,512,521
1,35,823,no,0,555,555
2,48,1082,no,0,535,545
5,203,357,no,0,324,323
1,89,1086,no,0,553,554
4,603,143,no,0,221,221
1,34,724,no,0,455,455
1,79,667,no,0,453,454
3,67,179,no,0,235,235
2,98,492,no,0,344,344
1,139,430,no,0,352,354
1,199,156,no,0,251,253
8,425,79,no,0,124,112
3,343,407,no,0,332,332
12,954,942,no,0,511,511
7,1050,247,no,0,221,211
3,184,326,no,0,234,233
1,124,798,no,0,552,554
3,272,588,no,0,423,432
35,1029,2,no,0,114,111
43,1804,106,no,0,112,111
3,64,365,no,0,335,335
5,274,823,no,0,515,522
2,308,725,no,0,431,442
1,99,360,no,0,352,354
1,22,112,no,0,155,155
3,457,357,no,0,331,331
3,112,506,no,0,335,334
1,39,717,no,0,455,455
3,367,807,no,0,522,532
1,169,1011,no,0,551,553
1,105,981,no,0,553,554
1,314,865,no,0,551,552
1,14,675,no,0,455,455
1,69,648,no,0,453,455
2,88,540,no,0,434,444
1,29,171,no,0,255,255
1,79,135,no,0,153,154
6,524,368,no,0,314,311
3,457,455,no,0,331,331
2,421,366,no,0,341,342
2,313,25,no,0,142,142
2,198,44,no,0,143,143
7,179,15,no,0,125,113
1,126,774,no,0,552,554
1,116,415,no,0,352,354
8,560,595,no,0,413,411
1,39,364,no,0,354,355
2,109,494,no,0,344,344
4,202,156,no,0,225,223
1,99,1045,no,0,553,554
6,1174,387,no,0,311,311
12,554,21,no,0,115,111
1,9,493,no,0,355,355
10,935,765,no,0,511,511
3,87,358,no,0,335,334
1,119,1040,no,0,552,554
3,465,703,no,0,421,431
1,174,63,no,0,151,153
7,232,58,no,0,125,113
2,248,217,no,0,242,242
3,267,772,no,0,523,532
1,99,669,no,0,453,454
3,666,241,no,0,231,231
1,29,172,no,0,255,255
2,264,36,no,0,142,142
1,69,39,no,0,153,155
1,109,1110,no,0,553,554
2,248,963,no,0,532,542
9,820,582,no,0,412,411
1,69,724,no,0,453,455
4,364,4,no,0,133,122
28,2259,123,no,0,111,111
2,716,675,no,0,431,441
1,129,555,no,0,452,454
1,26,506,no,0,355,355
1,29,451,no,0,355,355
1,159,435,no,0,351,353
1,104,408,no,0,352,354
1,79,184,no,0,253,254
1,99,1031,no,0,553,554
2,179,848,no,0,533,543
2,285,217,no,0,241,242
1,42,676,no,0,454,455
5,531,669,no,0,413,421
1,9,25,no,0,155,155
1,39,1093,no,0,555,555
1,493,301,no,0,251,251
3,122,403,no,0,335,334
2,56,667,no,0,435,445
1,17,835,no,0,555,555
1,159,408,no,0,351,353
1,59,261,no,0,254,255
7,530,582,no,0,413,411
2,104,239,no,0,244,244
1,146,933,no,0,552,553
3,176,305,no,0,234,233
5,359,422,no,0,323,322
4,292,310,no,0,224,222
3,433,658,no,0,421,432
2,303,56,no,0,142,142
1,29,266,no,0,255,255
1,109,211,no,0,252,254
1,107,99,no,0,152,154
1,64,22,no,0,153,155
3,114,861,no,0,525,534
2,39,459,no,0,345,345
1,152,858,no,0,552,553
4,354,242,no,0,223,222
1,169,497,no,0,351,353
3,155,78,no,0,144,133
1,19,436,no,0,355,355
1,39,1017,no,0,555,555
3,386,905,no,0,521,532
3,97,143,no,0,235,234
2,108,577,no,0,434,444
1,44,142,no,0,254,255
26,1738,155,no,0,211,211
2,78,385,no,0,345,344
1,79,386,no,0,353,354
1,26,141,no,0,255,255
2,188,886,no,0,533,543
3,274,263,no,0,232,232
11,1259,415,no,0,311,311
1,49,373,no,0,354,355
10,368,382,no,0,315,312
5,902,553,no,0,412,421
2,389,525,no,0,431,442
1,127,911,no,0,552,554
1,19,875,no,0,555,555
3,55,25,yes,100,145,135
1,49,479,no,0,354,355
1,79,459,no,0,353,354
1,219,422,no,0,351,353
1,109,349,no,0,352,354
1,139,277,no,0,252,254
1,99,213,no,0,252,254
1,119,49,no,0,152,154
3,187,718,no,0,424,433
2,133,232,no,0,243,244
1,49,1005,no,0,554,555
1,79,680,no,0,453,454
1,71,487,no,0,353,355
2,24,172,no,0,245,245
7,343,394,no,0,315,312
1,45,1043,no,0,554,555
3,147,771,no,0,525,533
1,79,795,no,0,553,554
1,119,501,no,0,352,354
1,239,443,no,0,351,353
2,138,74,no,0,144,144
2,398,913,no,0,531,542
2,308,619,no,0,431,442
4,397,73,no,0,132,122
1,149,60,no,0,152,153
9,751,364,no,0,312,311
1,124,779,no,0,552,554
5,712,394,no,0,321,321
1,79,568,no,0,453,454
1,17,485,no,0,355,355
1,80,156,no,0,253,254
2,140,39,no,0,144,144
4,87,610,no,0,425,424
1,159,1079,no,0,552,553
1,189,778,no,0,551,553
4,161,364,no,0,325,323
1,339,353,no,0,351,352
1,123,298,no,0,252,254
1,35,71,no,0,155,155
6,340,324,no,0,223,212
3,191,326,no,0,234,233
32,2124,247,yes,153,211,211
1,2,79,no,0,155,155
12,507,18,no,0,115,111
3,254,493,no,0,333,332
3,75,290,no,0,235,234
7,846,938,no,0,511,511
2,124,834,no,0,534,544
4,94,928,no,0,525,524
4,311,177,no,0,224,222
2,214,401,no,0,342,343
8,368,891,no,0,514,512
5,629,130,no,0,131,121
2,198,725,no,0,432,443
2,58,438,no,0,345,345
7,703,22,no,0,122,111
1,29,739,no,0,455,455
1,53,520,no,0,454,455
1,88,413,no,0,353,354
3,764,46,no,0,141,131
2,128,1043,no,0,534,544
2,27,144,no,0,245,245
14,1096,486,no,0,312,311
5,1305,325,yes,106,221,221
1,159,1029,no,0,552,553
3,177,168,no,0,234,233
2,35,157,no,0,245,245
3,375,154,no,0,231,232
1,79,371,no,0,353,354
2,93,156,no,0,244,244
29,928,35,yes,44,114,111
6,661,109,no,0,122,111
1,29,822,no,0,555,555
3,197,86,no,0,143,133
1,17,479,no,0,355,355
1,19,540,no,0,455,455
2,396,389,no,0,341,342
2,396,620,no,0,431,442
7,497,897,no,0,513,511
3,207,563,no,0,424,433
1,359,794,no,0,551,552
3,184,366,no,0,334,333
1,59,410,no,0,354,355
5,240,539,no,0,415,423
7,121,21,yes,18,125,114
1,87,1093,no,0,553,554
1,149,11,no,0,152,153
3,167,255,no,0,234,233
7,713,102,no,0,122,111
1,39,360,no,0,354,355
7,778,17,no,0,122,111
2,418,283,no,0,241,242
2,133,886,no,0,534,544
1,155,995,no,0,552,553
2,321,235,no,0,241,242
2,169,101,no,0,143,143
2,498,451,no,0,341,341
3,167,647,no,0,424,433
1,99,651,no,0,453,454
1,39,784,no,0,555,555
1,121,519,no,0,452,454
2,68,280,no,0,245,245
1,116,465,no,0,352,354
1,29,74,no,0,155,155
10,534,865,no,0,513,511
11,591,525,no,0,413,411
5,470,368,yes,64,322,321
4,212,219,no,0,225,223
3,301,84,no,0,142,132
1,249,861,no,0,551,552
4,437,267,no,0,222,222
1,49,731,no,0,454,455
4,522,1,no,0,131,121
1,17,493,no,0,355,355
1,104,434,no,0,352,354
1,99,427,no,0,352,354
1,99,385,no,0,352,354
1,19,267,no,0,255,255
1,124,235,no,0,252,254
2,95,213,no,0,244,244
1,159,108,no,0,151,153
6,1468,704,no,0,411,411
2,386,546,no,0,431,442
1,149,1089,no,0,552,553
13,864,95,no,0,114,111
2,217,507,no,0,342,343
7,1602,119,no,0,121,111
6,227,382,no,0,315,313
2,97,746,no,0,434,444
7,502,394,no,0,314,311
2,617,556,no,0,431,441
7,624,232,no,0,221,211
3,669,52,no,0,141,131
2,111,415,no,0,344,344
2,128,735,no,0,434,444
2,133,890,no,0,534,544
2,67,487,no,0,345,345
2,236,473,no,0,342,343
3,73,770,no,0,525,535
2,185,185,no,0,242,243
1,69,625,no,0,453,455
1,39,617,no,0,455,455
1,469,388,no,0,351,351
6,218,5,no,0,125,113
1,19,359,no,0,355,355
1,85,121,no,0,153,154
3,119,16,no,0,144,134
1,80,144,yes,20,253,254
6,294,81,no,0,125,112
3,337,221,no,0,232,232
1,49,416,no,0,354,355
30,2329,598,no,0,411,411
18,1807,1,no,0,112,111
20,1442,9,no,0,113,111
5,136,654,no,0,415,424
3,127,652,no,0,425,434
4,218,240,no,0,225,223
19,615,882,yes,15,512,511
3,241,613,no,0,423,432
2,168,798,no,0,533,543
5,233,247,no,0,224,223
1,44,518,no,0,454,455
1,52,281,no,0,254,255
3,257,728,no,0,423,432
15,277,11,no,0,115,112
17,1121,73,no,0,113,111
8,236,367,no,0,315,313
2,187,823,no,0,533,543
2,58,676,no,0,435,445
5,750,564,no,0,412,421
1,199,667,no,0,451,453
4,756,24,no,0,131,121
3,437,718,no,0,421,432
8,576,169,no,0,214,211
2,248,561,no,0,432,442
1,62,99,no,0,153,155
4,550,968,no,0,521,521
5,222,466,no,0,324,323
1,9,851,no,0,555,555
3,120,162,no,0,235,234
1,19,449,no,0,355,355
5,481,325,no,0,222,221
3,117,1033,no,0,525,534
4,366,268,no,0,223,222
1,149,989,no,0,552,553
1,69,249,no,0,253,255
1,89,351,no,0,353,354
1,167,463,no,0,351,353
3,307,56,no,0,142,132
3,51,242,no,0,235,235
2,168,32,no,0,143,143
7,442,438,no,0,314,312
5,260,437,no,0,324,322
1,359,842,no,0,551,552
4,201,16,no,0,135,123
1,35,602,no,0,455,455
1,39,527,no,0,455,455
2,288,444,no,0,341,342
5,633,361,no,0,321,321
1,39,389,no,0,354,355
1,79,256,no,0,253,254
1,59,39,yes,40,154,155
22,584,504,no,0,313,311
7,601,779,no,0,512,511
4,328,400,no,0,323,322
9,298,116,no,0,125,112
1,139,946,no,0,552,554
2,93,367,no,0,344,344
5,225,399,no,0,324,323
1,49,882,no,0,554,555
6,371,84,no,0,124,112
4,164,1108,no,0,524,523
4,276,464,no,0,324,322
3,208,696,no,0,424,433
2,168,994,no,0,533,543
1,17,143,no,0,255,255
5,190,165,no,0,225,223
1,44,519,no,0,454,455
1,107,508,no,0,352,354
1,62,466,no,0,353,355
1,79,421,no,0,353,354
1,289,351,no,0,351,352
1,239,30,no,0,151,153
4,288,438,no,0,323,322
3,186,918,no,0,524,533
1,149,644,no,0,452,453
1,239,80,no,0,151,153
1,140,890,no,0,552,554
1,84,407,no,0,353,354
1,14,315,no,0,255,255
2,108,130,no,0,144,144
6,1329,470,no,0,311,311
4,324,385,no,0,323,322
2,50,65,no,0,145,145
2,112,709,no,0,434,444
1,29,750,no,0,555,555
1,79,605,no,0,453,454
2,158,591,no,0,433,443
1,69,449,no,0,353,355
1,39,444,no,0,354,355
2,203,406,no,0,342,343
1,27,431,no,0,355,355
1,304,379,no,0,351,352
1,49,284,no,0,254,255
1,79,191,no,0,253,254
1,89,156,no,0,253,254
3,59,92,no,0,145,135
6,284,172,no,0,224,212
2,138,366,no,0,343,344
1,130,100,no,0,152,154
5,466,563,no,0,413,421
3,265,81,no,0,142,132
1,143,823,no,0,552,553
1,159,785,no,0,552,553
1,59,749,no,0,554,555
3,91,519,no,0,425,434
6,325,4,no,0,125,112
6,751,213,no,0,221,211
2,267,847,no,0,532,542
6,272,288,no,0,224,212
1,79,932,no,0,553,554
1,139,785,no,0,552,554
6,301,107,no,0,125,112
2,378,260,no,0,241,242
1,29,564,no,0,455,455
1,69,368,no,0,353,355
1,69,350,no,0,353,355
1,19,963,no,0,555,555
4,236,375,no,0,324,323
2,270,213,no,0,241,242
1,53,501,no,0,354,355
7,154,219,no,0,225,213
2,122,67,no,0,144,144
9,942,14,no,0,121,111
14,3399,375,no,0,311,311
2,148,53,no,0,144,143
1,175,730,no,0,451,453
1,39,708,no,0,455,455
2,107,57,no,0,144,144
4,399,232,no,0,223,222
3,140,1088,no,0,525,534
5,424,105,no,0,132,122
4,1332,652,no,0,421,421
12,736,1,no,0,114,111
1,169,827,no,0,551,553
4,371,184,no,0,223,222
3,567,511,no,0,331,331
1,279,365,no,0,351,352
1,55,11,no,0,154,155
2,35,238,no,0,245,245
6,377,470,no,0,314,312
4,315,77,no,0,133,122
4,369,598,no,0,422,422
2,104,409,no,0,344,344
1,54,1088,no,0,554,555
6,220,65,no,0,125,113
1,17,833,no,0,555,555
1,247,585,no,0,451,452
1,99,536,no,0,453,454
1,219,287,no,0,251,253
1,35,95,no,0,155,155
1,49,85,no,0,154,155
1,39,568,no,0,455,455
18,1131,227,no,0,212,211
4,237,429,no,0,324,323
5,364,221,no,0,223,222
16,1651,102,no,0,112,111
6,353,74,no,0,124,112
4,985,379,no,0,321,321
1,149,998,no,0,552,553
1,129,653,no,0,452,454
1,55,645,no,0,454,455
2,264,132,no,0,142,142
1,59,24,no,0,154,155
1,39,718,no,0,455,455
2,138,620,no,0,433,444
2,168,193,no,0,243,243
1,34,275,no,0,255,255
1,62,982,no,0,554,555
3,122,245,no,0,235,234
18,606,81,no,0,115,111
1,15,883,no,0,555,555
1,39,415,no,0,354,355
2,73,557,no,0,435,445
1,34,505,no,0,355,355
4,156,379,no,0,325,323
5,300,375,no,0,323,322
1,99,722,no,0,453,454
1,67,653,no,0,453,455
1,249,161,no,0,251,252
17,823,46,no,0,114,111
9,389,854,no,0,514,512
2,151,1074,no,0,533,543
5,366,60,no,0,133,122
1,119,548,no,0,452,454
1,76,518,no,0,453,454
3,153,415,no,0,334,333
1,49,416,no,0,354,355
1,39,386,no,0,354,355
1,14,276,no,0,255,255
2,634,1026,no,0,531,541
2,238,323,no,0,242,243
12,958,668,no,0,411,411
3,427,28,no,0,141,132
1,309,179,no,0,251,252
38,1789,296,no,0,211,211
3,120,723,no,0,425,434
1,49,711,no,0,454,455
1,29,546,no,0,455,455
3,212,947,no,0,523,533
1,99,46,no,0,153,154
9,465,108,no,0,123,111
2,229,540,no,0,432,443
15,786,179,no,0,213,211
9,221,506,no,0,315,313
16,1013,276,yes,40,213,211
2,139,688,no,0,433,444
1,119,1110,no,0,552,554
2,38,23,no,0,145,145
1,29,780,no,0,555,555
1,69,646,no,0,453,455
1,107,470,no,0,352,354
1,144,364,yes,309,351,353
4,310,49,no,0,133,122
7,701,416,no,0,313,311
2,118,1078,no,0,534,544
3,487,190,no,0,231,231
2,108,661,no,0,434,444
2,228,359,no,0,342,343
1,129,603,no,0,452,454
1,49,526,no,0,454,455
12,522,122,no,0,115,111
1,325,11,no,0,151,152
1,89,917,no,0,553,554
1,229,812,no,0,551,553
2,90,743,no,0,434,444
1,49,737,no,0,454,455
1,97,646,no,0,453,454
4,431,95,no,0,132,122
2,208,373,no,0,342,343
1,174,553,no,0,451,453
1,49,428,no,0,354,355
1,89,168,no,0,253,254
2,278,7,no,0,142,142
8,367,241,no,0,215,212
1,116,847,no,0,553,554
1,99,219,no,0,252,254
3,51,501,no,0,335,335
2,145,29,no,0,144,143
3,97,277,no,0,235,234
3,277,67,no,0,142,132
1,9,191,no,0,255,255
1,48,493,no,0,354,355
8,542,847,no,0,513,511
3,254,371,no,0,333,332
2,98,627,no,0,434,444
1,69,1089,no,0,554,555
2,234,934,no,0,532,543
1,19,1002,no,0,555,555
3,175,121,no,0,143,133
2,177,522,no,0,433,443
1,52,109,no,0,154,155
14,2154,182,no,0,211,211
7,169,837,no,0,515,513
4,403,598,no,0,421,422
1,99,613,no,0,453,454
1,119,610,no,0,452,454
1,259,389,no,0,351,352
1,169,373,no,0,351,353
1,69,185,no,0,253,255
14,448,162,no,0,215,212
7,461,31,yes,60,123,111
3,240,1110,no,0,523,533
4,205,724,no,0,424,423
4,310,128,no,0,133,122
1,129,983,no,0,552,554
14,1405,98,no,0,113,111
1,89,679,no,0,453,454
1,99,28,no,0,153,154
2,248,22,no,0,142,142
1,134,193,no,0,252,254
8,252,15,no,0,125,112
3,287,25,no,0,142,132
1,143,862,no,0,552,553
1,38,725,no,0,455,455
4,545,382,no,0,321,321
1,12,445,no,0,355,355
1,99,402,no,0,352,354
1,49,200,no,0,254,255
1,89,113,no,0,153,154
4,174,106,no,0,135,123
3,158,1093,no,0,524,533
4,101,64,no,0,135,124
1,35,977,no,0,555,555
2,321,869,no,0,531,542
1,29,795,no,0,555,555
1,89,367,no,0,353,354
1,109,809,no,0,553,554
1,323,121,no,0,151,152
1,12,87,no,0,155,155
5,417,361,no,0,322,322
2,118,329,no,0,244,244
1,59,81,no,0,154,155
1,159,693,no,0,451,453
1,125,522,no,0,452,454
4,186,11,no,0,135,123
22,946,53,no,0,114,111
14,1489,592,no,0,411,411
6,626,368,no,0,313,311
2,355,753,no,0,531,542
8,1051,1051,no,0,511,511
4,243,749,no,0,523,522
1,107,865,no,0,553,554
1,19,618,no,0,455,455
3,304,154,no,0,232,232
2,148,56,no,0,144,143
1,27,381,no,0,355,355
1,359,710,no,0,451,452
